9457	ALTS		0.43	31.64	18.18	알트5 시그마	7.8000
9458	ALXO		2.47	0.27	0.18	ALX 온콜로지 홀딩스	0.4418
9459	ALZN		27.58	0.55	0.11	알자멘드 뉴로	2.9191
9460	AMAL	상업은행	3.37	1.36	9.65	아말거메이티드 파이낸셜	32.5300
9461	AMAT	반도체 및 반도체장비	8.22	7.97	22.91	어플라이드 머티어리얼즈	188.2450
9462	AMBA	반도체 및 반도체장비	2.49	4.84	26.27	암바렐라	65.3700
9463	AMBR		3.46	6.59	2.79	앰버 인터내셔널 홀딩(ADR)	9.6650
9464	AMCX	미디어	5.94	0.31	1.04	AMC 네트웍스	6.2050
9465	AMD	반도체 및 반도체장비	1.36	3.87	101.61	AMD	138.6200
9466	AMED	건강관리장비 및 서비스	2.70	2.63	35.53	아메디시스	96.0200
9467	AMGN	바이오	10.95	25.70	27.08	암젠	296.7100
9468	AMIX		8.07	0.47	0.19	오토노믹스 메디컬	1.5102
9469	AMKR	반도체 및 반도체장비	1.28	1.32	17.36	앰코 테크놀로지	22.1500
9470	AMLX		3.10	2.97	2.16	아밀릭스 파머슈티컬스	6.7150
9471	AMPG		0.70	1.18	3.09	앰플리테크 그룹	2.1500
9472	AMPH	제약	2.76	1.49	8.50	앰퍼스타 파머슈티컬스	23.4250
9473	AMPL		0.75	5.55	16.31	앰플리튜드	12.2800
9474	AMRK	금융서비스	1.49	0.88	15.46	A 마크 프레셔스 메탈스	22.9900
9475	AMRN	바이오	4.27	0.74	3.95	아마린(ADR)	16.8400
9476	AMSC	기계 및 전기장비	0.15	7.87	253.63	아메리칸 슈퍼컨덕터	39.2875
9477	AMSF	보험	2.48	3.14	17.31	아메리세이프	42.9500
9478	AMST		1.37	3.56	2.05	에임자이트	2.8000
9479	AMWD	건설 및 건축제품	6.49	0.89	8.64	아메리칸 우드마크	56.0700
9480	AMZN	도/소매	6.13	7.68	36.08	아마존닷컴	221.2350
9481	ANAB	바이오	4.84	21.23	4.91	어냅티스바이오	23.7725
9482	ANDE	음식료 도매	3.17	0.97	12.12	앤더슨스	38.3800
9483	ANEB		0.27	4.55	5.57	애너불로 파머슈티컬스	1.4910
9484	ANGH		1.11	0.54	0.43	앙가미	0.4800
9485	ANGI	미디어	1.04	0.77	15.59	앤지	16.2700
9486	ANGO	건강관리장비 및 서비스	1.02	2.06	9.20	앤지오다이내믹스	9.3600
9487	ANIK	바이오	3.87	1.06	2.85	아니카 테라퓨틱스	11.0200
9488	ANIP	제약	1.27	3.32	50.48	ANI 파머슈티컬스	64.0900
9489	ANIX	바이오	0.38	6.50	8.59	애닉사 바이오사이언시스	3.2400
9490	ANNA		0.41	13.73	14.37	알레안나	5.9500
9491	ANNX		1.17	1.29	2.45	아넥슨	2.8745
9492	ANSC		0.19	2.42	56.64	애그리컬처 앤드 내추럴 솔루션스 애퀴지션	10.8301
9493	ANSS	인터넷소프트웨어 및 IT서비스	6.74	5.05	52.66	앤시스	354.6825
9494	ANTE	미디어	0.32	0.80	1.93	에어넷 테크놀로지	0.6100
9495	ANTX		1.52	0.45	0.72	AN2 테라퓨틱스	1.0850
9496	ANY	인터넷소프트웨어 및 IT서비스	0.57	0.52	1.07	스피어 3D	0.6122
9497	AOSL	반도체 및 반도체장비	0.77	0.93	35.63	알파 앤드 오메가 세미컨덕터	27.5600
9498	AOUT		0.01	0.77	863.31	아메리칸 아웃도어 브랜즈	10.7050
9499	APA		2.76	1.29	7.00	APA	19.3600
9500	APDN	컴퓨터전자장비/기기	536.64	0.18	0.01	어플라이드 DNA 사이언시스	4.4500
9501	APEI	소비자 서비스	1.01	1.88	28.02	아메리칸 퍼블릭 에듀케이션	28.2150
9502	APGE		3.54	4.09	13.06	애퍼지 테라퓨틱스	46.2775
9503	API		0.35	0.48	10.50	아고라(ADR)	3.7150
9504	APLD		1.38	4.94	7.27	어플라이드 디지털	10.0050
9505	APLM		54.47	1.45	0.12	아폴로믹스	6.4050
9506	APLS	바이오	1.79	13.85	10.09	아펠리스 파머슈티컬스	18.0950
9507	APLT	바이오	0.43	1.29	0.78	어플라이드 테라퓨틱스	0.3342
9508	APM	바이오	0.78	0.24	1.17	앱토럼 그룹	0.9201
9509	APOG	건설 및 건축제품	2.34	1.86	18.13	애퍼지 엔터프라이지스	42.4850
9510	APP		5.54	197.95	60.79	앱플로빈	336.6300
9511	APPF	인터넷소프트웨어 및 IT서비스	5.35	17.90	42.89	앱폴리오	229.6500
9512	APPS	인터넷소프트웨어 및 IT서비스	0.89	4.12	6.72	디지털 터빈	5.9750
9513	APRE		2.36	0.63	0.75	아프레아 테라퓨틱스	1.7700
9514	APWC	기계 및 전기장비	0.07	0.22	24.21	아시아 퍼시픽 와이어 앤드 케이블	1.6900
9515	APYX	건강관리장비 및 서비스	0.55	7.91	4.01	에이픽스메디컬	2.2000
9516	AQB	바이오	19.05	0.17	0.04	아쿠아바운티 테크놀로지스	0.7510
9517	AQMS	상업 및 전문서비스	3.75	0.47	0.14	아쿠아 메탈스	0.5305
9518	ARAY	건강관리장비 및 서비스	0.01	2.84	232.20	애큐레이	1.3700
9519	ARBB		0.27	2.99	21.75	ARB IOT 그룹	5.9562
9520	ARBE		0.58	2.75	2.95	아베 로보틱스	1.7194
9521	ARCB	운송인프라	7.57	1.50	11.15	아크베스트	84.3700
9522	ARCC	금융서비스	2.04	1.12	10.84	아레스 캐피털	22.1750
9523	ARCT	바이오	2.52	1.60	5.45	아크투루스 테라퓨틱스 홀딩스	13.7600
9524	ARDX	바이오	0.23	7.04	18.88	아델릭스	4.2850
9525	ARGX	바이오	13.89	6.08	39.62	아제닉스(ADR)	550.3700
9526	ARHS		0.41	3.82	22.83	아르하우스	9.4600
9527	ARKO		0.02	2.07	192.65	아르코	4.5850
9528	ARKR	여행서비스 및 제품	2.75	0.87	3.34	아크 레스토랑스	9.2000
9529	ARLP	에너지 및 관련 서비스	2.13	1.88	12.46	얼라이언스 리소스 파트너스	26.5300
9530	ARM		0.75	23.74	206.17	에이알엠 홀딩스(ADR)	153.6150
9531	AROW	상업은행	1.70	1.13	16.20	애로우 파이낸셜	27.4900
9532	ARQ		0.04	1.09	135.17	아크	5.6500
9533	ARQQ		1.87	27.91	17.67	아킷 퀀텀	33.0800
9534	ARQT		1.04	11.49	13.19	아커티스 바이오테라퓨틱스	13.7600
9535	ARTL	제약	2.99	53.35	3.54	아르텔로 바이오사이언시스	10.6001
9536	ARTNA	공익사업	2.08	1.44	16.26	아르테시언 리소시스	33.8100
9537	ARTV		2.98	0.22	0.52	아티바 바이오테라퓨틱스	1.5550
9538	ARTW	기계 및 전기장비	0.01	0.95	347.46	아츠웨이 매뉴팩처링	2.2585
9539	ARVN	제약	5.17	0.88	1.53	아르비나스	7.9200
9540	ARWR	바이오	1.38	3.39	12.18	애로우헤드 파머슈티컬스	16.7784
9541	ASLE		0.11	0.70	55.30	에어세일 코퍼레이션	6.0500
9542	ASMB	바이오	6.24	5.19	2.97	어셈블리 바이오사이언시스	18.5000
9543	ASML	반도체 및 반도체장비	23.74	16.62	33.65	ASML 홀딩(ADR)	798.9350
9544	ASNS		0.59	2.03	0.98	액텔리스 네트웍스	0.5810
9545	ASO		5.43	1.61	8.71	아카데미 스포츠 앤드 아웃도어스	47.2600
9546	ASPI		0.61	12.15	11.79	ASP 아이소토프	7.1700
9547	ASRT	제약	0.32	0.59	2.08	애서티오 홀딩스	0.6657
9548	ASRV	상업은행	0.22	0.45	13.93	아메리서브 파이낸셜	3.0500
9549	ASST		1.35	12.33	2.88	에셋 엔터티스	3.8800
9550	ASTC	우주항공 및 국방	8.38	0.38	0.67	애스트로테크	5.6000
9551	ASTE	기계 및 전기장비	0.66	1.49	64.59	애스텍 인더스트리스	42.4800
9552	ASTH		0.73	1.62	33.88	아스트라나 헬스	24.5700
9553	ASTI		3.59	1.44	0.60	어센트 솔라 테크놀로지스	2.1705
9554	ASTL		1.29	0.73	5.54	알고마 스틸 그룹	7.1450
9555	ASTS		2.00	25.47	22.16	AST 스페이스모바일	44.3800
9556	ASUR	인터넷소프트웨어 및 IT서비스	0.53	1.42	19.75	어슈어 소프트웨어	10.3800
9557	ASYS	반도체 및 반도체장비	2.21	1.31	2.12	암테크 시스템스	4.6800
9558	ATAI		0.80	3.57	3.38	아타이 라이프 사이언시스	2.7193
9559	ATAT		1.26	10.17	26.63	에이투어 라이프스타일 홀딩스(ADR)	33.4300
9560	ATER		1.47	0.53	1.11	어터리언	1.6300
9561	ATEX	유선 및 기타 통신	0.62	3.03	40.87	안테릭스	25.5000
9562	ATGL		0.05	46.83	443.48	알파 테크놀로지 그룹	20.4000
9563	ATHA		2.07	0.32	0.15	아티라 파머	0.3040
9564	ATHE	바이오	1.58	7.38	2.54	알테리티 테라퓨틱스(ADR)	4.0100
9565	ATII		0.04	1.34	282.32	아르키메데스 테크 SPAC 파트너스 2	10.2200
9566	ATLC	금융서비스	5.16	1.60	10.94	애틀랜티쿠스 홀딩스	56.4800
9567	ATLO	상업은행	1.27	0.88	14.20	에임스 내셔널	18.0100
9568	ATLX		2.54	2.78	1.48	아틀라스 리튬	3.7500
9569	ATMC		0.21	4.84	56.49	알파타임 애퀴지션	11.8400
9570	ATMV		0.25	3.92	46.69	알파베스트 애퀴지션	11.7800
9571	ATNF		5.38	0.60	0.17	180 라이프 사이언시스	0.8930
9572	ATNI	유선 및 기타 통신	2.30	0.53	7.17	ATN 인터내셔널	16.5300
9573	ATOM	반도체 및 반도체장비	0.67	6.66	7.59	아토메라	5.0500
9574	ATOS	건강관리장비 및 서비스	0.21	1.65	4.02	아토사 테라퓨틱스	0.8352
9575	ATPC		0.52	2.75	2.54	아가페 ATP	1.3243
9576	ATRC	건강관리장비 및 서비스	0.81	3.45	39.17	아트리큐어	31.7350
9577	ATRO	우주항공 및 국방	0.15	4.27	213.50	어스트로닉스	32.1750
9578	ATXG		0.42	0.15	1.40	애던택스 그룹	0.5822
9579	ATXS		1.89	1.69	3.07	아스트리아 테라퓨틱스	5.7950
9580	ATYR		0.81	6.18	6.47	어타이어 파머	5.2150
9581	AUBN	상업은행	1.88	1.01	12.86	오번 내셔널 뱅코프	24.1400
9582	AUDC	통신장비	0.56	1.51	17.26	오디오코드	9.7300
9583	AUID		1.53	7.69	3.50	오스아이디	5.3754
9584	AUPH	바이오	0.28	2.87	26.45	오리니아 파머슈티컬스	7.3050
9585	AUR		0.47	5.06	10.81	오로라 이노베이션	5.1250
9586	AURA		1.90	2.61	3.50	오라 바이오사이언시스	6.6500
9587	AUTL	바이오	0.89	1.70	2.65	오토러스 테라퓨틱스(ADR)	2.3750
9588	AUUD		32.62	0.65	0.14	오디아	4.6500
9589	AVAV	우주항공 및 국방	1.54	7.86	159.71	에어로바이런먼트	246.5000
9590	AVBP		3.77	3.49	5.51	어라이벤트 바이오파머	20.7700
9591	AVDL	제약	0.27	11.48	32.08	아바델 파머슈티컬스	8.8000
9592	AVDX		0.01	2.98	1184.34	아비드엑스체인지	9.8300
9593	AVGO	반도체 및 반도체장비	2.66	18.22	101.33	브로드컴	269.5600
9594	AVIR		1.65	0.78	2.27	아테아 파머슈티컬스	3.7400
9595	AVNW	통신장비	0.28	1.21	89.27	아비아트 네트웍스	24.8255
9596	AVO		0.52	1.52	23.07	미션 프로듀스	11.9200
9597	AVPT		0.13	10.39	138.76	에이브포인트	18.4000
9598	AVR		2.27	3.11	1.64	안테리스 테크놀로지 글로벌	3.7350
9599	AVT	컴퓨터전자장비/기기	3.57	0.97	15.64	에이브이넷	55.7650
9600	AVTX		21.53	0.44	0.23	아발로 테라퓨틱스	4.9500
9601	AVXL	바이오	0.56	8.46	17.79	애너벡스 라이프 사이언시스	9.8910
9602	AWRE	인터넷소프트웨어 및 IT서비스	0.24	1.31	7.67	어웨어	1.8260
9603	AXGN	건강관리장비 및 서비스	0.16	4.83	69.10	액소젠	11.1800
9604	AXON		4.13	23.42	186.08	액손 엔터프라이즈	768.7600
9605	AXSM	제약	5.77	95.77	17.95	액섬 테라퓨틱스	103.5300
9606	AXTI	반도체 및 반도체장비	0.43	0.52	4.88	AXT	2.0800
9607	AYRO		17.73	1.42	0.45	에이로	7.9700
9608	AYTU	제약	0.71	0.41	3.25	아이투 바이오파머	2.3200
9609	AZ		1.08	10.90	9.15	A2Z 커스투메이트 솔루션스	9.8523
9610	AZN		2.51	5.37	28.35	아스트라제네카(ADR)	71.0800
9611	AZTA		1.41	0.89	23.45	어젠타	32.9500
9612	BAFN		2.23	0.62	6.38	베이퍼스트 파이낸셜	14.2501
9613	BAND	유선 및 기타 통신	0.04	1.37	395.52	밴드위스	15.9000
9614	BANF	상업은행	6.60	2.57	19.61	뱅크퍼스트	129.3500
9615	BANL		0.03	4.94	29.58	CBL 인터내셔널	0.9200
9616	BANR	상업은행	5.09	1.27	13.22	배너	67.2500
9617	BANX	금융서비스	2.35	0.96	8.86	ARROWMARK FINANCIAL CORP	20.8340
9618	BAOS		17.51	0.29	0.16	바오셩 미디어 그룹 홀딩스	2.8200
9619	BASE		1.37	10.44	17.82	카우치베이스	24.3650
9620	BATRA	미디어	0.34	6.28	145.09	애틀랜타 브레이브스 홀딩스 A	48.7800
9621	BATRK	미디어	0.34	5.92	136.85	애틀랜타 브레이브스 홀딩스 C	46.0100
9622	BAYA		0.18	2.80	63.57	베이뷰 애퀴지션	11.1500
9623	BBCP	건설 및 건축제품	0.23	1.27	27.48	콘크리트 펌핑 홀딩스	6.3600
9624	BBGI	미디어	5.18	0.05	0.80	비슬리 브로드캐스트 그룹	4.1600
9625	BBLG		23.25	0.69	0.16	본 바이오로직스	3.7000
9626	BBSI	상업 및 전문서비스	1.95	5.10	21.69	바렛 비즈니스 서비시스	42.3550
9627	BCAB		1.22	42.45	0.33	바이오아틀라	0.3990
9628	BCAL		0.44	0.99	36.65	캘리포니아 뱅코프	16.2800
9629	BCAX		1.70	1.14	5.64	바이카라 테라퓨틱스	9.5750
9630	BCBP	상업은행	0.15	0.49	59.76	BCB 뱅코프	9.0300
9631	BCG		0.12	86.27	17.12	비나 캐피털 그룹	2.0100
9632	BCML	상업은행	2.10	0.95	13.50	베이컴	28.3500
9633	BCPC	화학	4.18	4.38	38.92	발켐	162.5100
9634	BCTX		8.25	1.59	0.36	브리아셀 테라퓨틱스	3.0100
9635	BCYC	바이오	3.14	0.71	2.42	바이시클 테라퓨틱스(ADR)	7.5922
9636	BDMD		0.55	23.06	7.23	베어드 메디컬 인베스트먼트 홀딩스	3.9600
9637	BDRX		17.42	2.01	0.05	바이오덱사 파머슈티컬스(ADR)	0.8930
9638	BDSX		0.29	3.61	0.95	바이오데식스	0.2725
9639	BDTX		0.06	1.05	42.63	블랙 다이아몬드 테라퓨틱스	2.6300
9640	BEAG		0.14	1.29	72.78	볼드 이글 애퀴지션	10.4512
9641	BEAGU		0.14	1.32	74.51	볼드 이글 애퀴지션 유닛	10.7000
9642	BEAM		4.61	1.74	4.22	빔 테라퓨틱스	19.4500
9643	BEAT		0.74	5.50	1.67	허트빔	1.2284
9644	BEEM		1.60	0.83	0.92	빔 글로벌	1.4650
9645	BEEP		0.26	1.09	17.36	모바일 인프라스트럭처	4.4450
9646	BELFA	컴퓨터전자장비/기기	2.99	3.43	29.96	벨 퓨즈 A	89.7100
9647	BELFB	컴퓨터전자장비/기기	3.50	3.20	27.89	벨 퓨즈 B	97.5400
9648	BFC	상업은행	6.81	1.88	17.98	뱅크 퍼스트	122.3850
9649	BFIN	상업은행	0.36	0.92	32.47	뱅크파이낸셜	11.5800
9650	BFRG		0.82	4.55	1.92	불프로그 AI 홀딩스	1.5701
9651	BFRI		1.66	13.00	0.41	바이오프론테라	0.6879
9652	BFST	상업은행	2.44	1.01	10.58	비즈니스 퍼스트 뱅크셰어스	25.7600
9653	BGC		0.26	5.42	40.56	BGC 그룹	10.7050
9654	BGFV	도/소매	3.55	0.20	0.40	빅 5 스포팅 굿즈	1.4150
9655	BGL		0.07	1197.23	1757.03	블루 골드	116.4908
9656	BGLC		1.18	1.48	5.45	바이오넥서스 진 랩	6.4185
9657	BGM		0.20	1.67	49.62	BGM 그룹	9.8800
9658	BHAT		16.28	0.03	0.11	블루 햇 인터랙티브 엔터테인먼트 테크놀로지	1.7300
9659	BHF	보험	8.36	0.59	6.35	브라이트하우스 파이낸셜	53.0700
9660	BHRB		3.51	1.25	17.80	버크 앤드 허버트 파이낸셜 서비시스	62.4700
9661	BIAF		0.72	3.94	0.43	바이오어피니티 테크놀로지스	0.3107
9662	BIDU	미디어	10.09	0.80	8.50	바이두(ADR)	85.7400
9663	BIGC		0.27	10.58	18.77	빅커머스 홀딩스	5.0700
9664	BIIB	바이오	10.13	1.15	13.19	바이오젠	133.5100
9665	BILI	미디어	0.20	4.29	102.11	비리비리(ADR)	20.5750
9666	BIOA		2.03	0.49	2.11	바이오에이지 랩스	4.2800
9667	BIOX		0.15	0.95	32.60	바이오케레스 크랍 솔루션스	4.7300
9668	BIRD		11.08	1.06	0.98	올버즈	10.9075
9669	BITF		0.19	0.80	5.12	비트팜스	0.9631
9670	BIVI		2.10	0.84	0.47	바이오비에	0.9870
9671	BJDX		293.74	0.23	0.01	블루제이 다이어그노스틱스	1.6300
9672	BJRI	여행서비스 및 제품	0.94	2.79	49.13	BJS 레스토랑	46.1350
9673	BKHA		0.32	2.41	33.76	블랙 호크 애퀴지션	10.6400
9674	BKR		2.93	2.29	13.44	베이커 휴즈	39.3400
9675	BKYI	인터넷소프트웨어 및 IT서비스	2.07	0.63	0.40	바이오 키 인터내셔널	0.8176
9676	BL	인터넷소프트웨어 및 IT서비스	2.17	8.40	25.97	블랙라인	56.3750
9677	BLBD	기계 및 전기장비	3.24	7.38	13.71	블루 버드	44.3800
9678	BLBX		1.00	4.73	6.16	블랙박스스탁스	6.1300
9679	BLDE		0.34	1.52	12.20	블레이드 에어 모빌리티	4.1250
9680	BLDP	기계 및 전기장비	1.02	0.78	1.67	발라드 파워 시스템스	1.6952
9681	BLFS	건강관리장비 및 서비스	0.04	3.05	514.32	바이오라이프 솔루션스	22.6300
9682	BLFY		0.56	0.66	17.57	블루 파운드리 뱅코프	9.8156
9683	BLIN	인터넷소프트웨어 및 IT서비스	0.23	1.61	6.15	브리지라인 디지털	1.4301
9684	BLKB	인터넷소프트웨어 및 IT서비스	5.90	95.74	11.09	블랙보드	65.4700
9685	BLMN	여행서비스 및 제품	0.04	2.22	244.10	블루민 브랜즈	9.9350
9686	BLMZ		0.01	1.29	17.35	블룸즈	0.1596
9687	BLNE		35.89	0.23	0.04	비라인 홀딩스	1.3950
9688	BLNK	도/소매	1.99	0.92	0.46	블링크 차징	0.9169
9689	BLRX	바이오	2.78	0.79	1.59	바이오라인 RX(ADR)	4.4213
9690	BLTE		1.36	11.82	42.14	비라이트 바이오(ADR)	57.4000
9691	BLZE		1.01	3.81	5.36	백블레이즈	5.4050
9692	BMBL		4.68	0.86	1.45	범블	6.7850
9693	BMEA		3.55	2.19	0.47	바이오미아 퓨전	1.6750
9694	BMGL		0.02	5.50	73.25	바젤 메디컬 그룹	1.5602
9695	BMR		0.22	2.36	14.41	비머 이미징	3.1999
9696	BMRA	건강관리장비 및 서비스	2.23	1.48	1.44	바이오메리카	3.2099
9697	BMRC	상업은행	0.39	0.91	62.81	뱅크 오브 마린 뱅코프	24.7900
9698	BMRN	바이오	2.69	1.90	21.25	바이오마린 파머슈티컬	57.2700
9699	BNAI		0.80	5.28	0.51	브랜드 인게이지먼트 네트워크	0.4071
9700	BNGO	바이오	57.26	0.22	0.06	바이오나노 지노믹스	3.4004
9701	BNR		3.20	0.44	1.01	버닝 록 바이오테크(ADR)	3.2500
9702	BNRG		1.29	4.51	1.93	브렌밀러 에너지	2.4990
9703	BNTC	바이오	1.58	3.24	7.84	베니텍 바이오파머	12.3850
9704	BNTX		3.42	1.26	31.31	바이오엔테크(ADR)	107.0150
9705	BNZI		13.62	3.29	0.05	반자이 인터내셔널	0.6597
9706	BOF		0.70	6.38	3.69	브랜치아웃 푸드	2.5836
9707	BOKF	상업은행	8.72	1.13	11.69	BOK 파이낸셜	101.9300
9708	BOLD		2.96	0.18	0.37	바운들러스 바이오	1.0850
9709	BOLT		33.14	0.25	0.18	볼트 바이오테라퓨틱스	5.9900
9710	BON		2.37	0.01	0.60	본 내추럴 라이프	1.4305
9711	BOOM	에너지 및 관련 서비스	8.16	0.67	1.02	DMC 글로벌	8.3500
9712	BOSC	통신장비	0.48	1.27	10.28	BOS 베터 온라인 솔루션스	4.9350
9713	BOTJ	상업은행	1.45	0.94	9.76	뱅크 오브 더 제임스 파이낸셜 그룹	14.1800
9714	BOWN		0.32	2.02	29.23	보언 애퀴지션	9.4500
9715	BPMC	바이오	2.46	24.22	52.16	블루프린트 메디신스	128.3700
9716	BPOP	상업은행	9.69	1.35	11.68	파퓰러	113.1200
9717	BPRN	상업은행	1.64	0.83	19.56	프린스턴 뱅코프	32.1100
9718	BRAG		0.25	1.45	17.12	브래그 게이밍	4.3565
9719	BREA		0.41	19.06	18.83	브레라 홀딩스	7.6800
9720	BRFH		0.21	19.12	15.90	바프레시 푸드 그룹	3.3500
9721	BRID	음식료 및 담배생산	0.81	0.61	10.20	브리지포드 푸즈	8.3100
9722	BRKL	상업은행	0.82	0.80	13.55	브루클라인 뱅코프	11.0850
9723	BRKR	바이오	0.53	3.51	80.21	브루커	42.1200
9724	BRLT		0.21	9.29	6.61	브릴리언트 어스 그룹	1.3950
9725	BRNS		1.64	0.33	0.57	베린서스 바이오테라퓨틱스(ADR)	0.9400
9726	BROG		0.05	3.81	52.53	브루지 에너지	2.6000
9727	BRTX		1.51	2.00	1.08	바이오리스토러티브 테라피스	1.6300
9728	BRY	에너지 및 관련 서비스	0.48	0.36	6.09	베리 코퍼레이션	2.9401
9729	BRZE		1.01	6.26	28.06	브레이즈	28.3150
9730	BSBK		0.08	0.73	102.43	보고타 파이낸셜	8.0100
9731	BSET	가정용 내구재	0.76	0.81	20.54	바셋 퍼니처 인더스트리스	15.5800
9732	BSGM		0.62	85.20	14.68	바이오시그 테크놀로지스	9.1500
9733	BSII		0.01	17.58	1161.63	블랙 스페이드 애퀴지션 2	9.9900
9734	BSRR	상업은행	2.83	1.23	11.03	시에라 뱅코프	31.2400
9735	BSVN	상업은행	4.71	1.85	9.22	뱅크7	43.4600
9736	BSY		0.79	14.86	68.45	벤틀리 시스템스	53.8450
9737	BTBD		0.36	1.31	3.93	BT 브랜즈	1.4000
9738	BTBT		0.51	1.10	4.81	비트 디지털	2.4490
9739	BTCS		1.73	2.78	1.41	BTCS	2.4400
9740	BTCT		0.78	0.51	4.09	BTC 디지털	3.1850
9741	BTDR		1.55	2.75	8.13	비트디어 테크놀로지스 그룹	12.6100
9742	BTOC		0.24	2.09	6.37	암로지 홀딩	1.5000
9743	BTSG		0.28	2.24	76.76	브라이트스프링 헬스 서비시스	21.6000
9744	BUSE	상업은행	1.07	0.99	22.31	퍼스트 뷰지	23.9250
9745	BVFL		1.06	0.85	14.85	BV 파이낸셜	15.8000
9746	BVS		0.49	3.83	14.08	바이오벤투스	6.9100
9747	BWAY	건강관리장비 및 서비스	0.22	3.82	59.56	브레인스웨이(ADR)	12.9000
9748	BWB	금융서비스	1.09	1.14	15.27	브리지워터 뱅크셰어스	16.7134
9749	BWEN	기계 및 전기장비	0.03	0.72	57.48	브로드윈드 에너지	1.8681
9750	BWFG	상업은행	1.57	1.06	23.51	뱅크웰 파이낸셜 그룹	36.9400
9751	BWIN		0.52	7.71	77.88	볼드윈 인슈어런스 그룹	40.4300
9752	BWMN		0.15	2.05	194.80	바우맨 컨설팅 그룹	28.8500
9753	BYFC	금융서비스	0.08	0.48	92.81	브로드웨이 파이낸셜	7.1000
9754	BYRN		0.61	12.47	51.44	브리나 테크놀로지스	31.2500
9755	BZ		0.57	3.52	30.75	칸준(ADR)	17.4750
9756	BZAI		1.88	6.07	1.58	블레이즈 홀딩스	2.9700
9757	BZFD		1.43	0.87	1.48	버즈피드	2.1200
9758	BZUN	도/소매	0.43	0.29	6.24	바오준(ADR)	2.6599
9759	CAAS	자동차관련부품	0.96	0.35	4.33	차이나 오토모티브 시스템스	4.1350
9760	CABA		2.54	0.69	0.65	카발레타 바이오	1.6500
9761	CAC	상업은행	3.14	1.11	13.43	캠던 내셔널	42.2400
